High To Open,Low To Open,Close To Open,High To Low,Volume
0.0002742253,-0.0003490140,0.0000997183,0.0006234569,12.33499
0.0013460628,-0.0014208440,0.0006730314,0.0027708437,59.54647
0.0007473842,-0.0010214250,-0.0005729945,0.0017706177,26.47049
0.0007727205,-0.0007477940,0.0000498529,0.0015216524,13.71012
0.0002742869,-0.0008477957,-0.0008477957,0.0011230347,37.89346
0.0014477560,0.0000000000,0.0014477560,0.0014477560,14.43637
0.0001744635,-0.0007227775,-0.0007227775,0.0008978900,22.76434
0.0003240925,-0.0002991623,0.0001246510,0.0006234414,42.10257
0.0002742321,-0.0007977663,-0.0007229757,0.0010728543,25.12975
0.0005987426,-0.0002245285,0.0001746333,0.0008234560,10.24256
0.0000997680,-0.0005736662,-0.0004738982,0.0006738208,4.84628
0.0005737378,-0.0007483536,0.0004490122,0.0013230815,7.24278
0.0024672897,-0.0003489097,0.0000498442,0.0028171823,47.59883
0.0000000000,-0.0053088081,-0.0022680823,0.0053371420,172.83721
0.0000999126,-0.0023979018,-0.0016485575,0.0025038183,14.1944
0.0013259281,-0.0009756830,-0.0003002101,0.0023038590,26.21398
0.0010257693,-0.0004753565,0.0000500375,0.0015018398,25.9639
0.0004503828,-0.0021768503,-0.0013761697,0.0026329647,58.25892
0.0008265084,-0.0007012798,0.0003005485,0.0015288604,5.57
0.0009766114,-0.0012019833,-0.0009265288,0.0021812165,39.3732
0.0006769632,-0.0013288537,0.0004011634,0.0020084859,27.5853
0.0027568922,0.0000000000,0.0021804511,0.0027568922,21.27496
0.0005002501,-0.0000750375,0.0000000000,0.0005753308,4.82608
0.0004001100,-0.0003751032,-0.0003751032,0.0007755041,5.897
0.0007755429,0.0000000000,0.0005754028,0.0007755429,4.37737
0.0000000000,-0.0023503526,-0.0023503526,0.0023558897,22.67059
0.0008776329,-0.0012537613,0.0002758275,0.0021340698,22.2842
0.0019546423,0.0000000000,0.0013281544,0.0019546423,12.02267
0.0013265587,-0.0002002353,0.0011763822,0.0015270998,7.67031
0.0000000000,-0.0019998500,-0.0016498763,0.0020038574,12.04448
0.0006007509,-0.0015018773,-0.0015018773,0.0021057909,19.3753
0.0018551015,-0.0002005515,0.0005515167,0.0020560654,12.59604
0.0000000000,-0.0047608309,-0.0033826956,0.0047836048,80.67796
0.0000000000,-0.0027414487,-0.0016096579,0.0027489849,77.69537
0.0023702060,-0.0001260748,0.0004790842,0.0024965956,30.31917
0.0017131916,-0.0010581477,-0.0008565958,0.0027742749,65.34768
0.0019160469,-0.0002773226,0.0011849237,0.0021939779,22.97232
0.0023662681,-0.0006293266,0.0008558842,0.0029974811,22.54108
0.0011315062,-0.0002263012,0.0009303495,0.0013581147,89.45571
0.0003013485,-0.0009542704,-0.0003766857,0.0012568182,100.15904
0.0005274394,-0.0008288334,-0.0005023232,0.0013573978,25.51209
0.0014575794,-0.0002513068,0.0014575794,0.0017093158,17.48827
0.0005269894,-0.0004767999,0.0003764210,0.0010042681,4.41093
0.0023332246,-0.0002759728,0.0013045987,0.0026099177,17.20988
0.0013028990,-0.0005011150,-0.0001252787,0.0018049184,26.21701
0.0013773415,0.0000000000,0.0008013623,0.0013773415,4.44494
0.0015764977,-0.0003253090,0.0015764977,0.0019024256,5.0858
0.0001249563,-0.0014245014,-0.0006747638,0.0015516680,7.75611
0.0000000000,-0.0013753438,-0.0012503126,0.0013772380,10.20773
0.0000000000,-0.0017510944,-0.0006504065,0.0017541661,16.22334
0.0000000000,-0.0018524081,-0.0015019525,0.0018558459,8.16672
0.0018543113,0.0000000000,0.0007768061,0.0018543113,7.71653
0.0006252814,-0.0021009454,-0.0015256866,0.0027319665,18.96315
0.0000000000,-0.0015279796,-0.0010270027,0.0015303179,6.01718
0.0005766434,-0.0021561450,-0.0019054305,0.0027386935,8.59748
0.0017067416,-0.0017569399,0.0011294614,0.0034697777,22.42012
0.0004012640,-0.0011285549,0.0000000000,0.0015315474,9.79068
0.0016300940,0.0000000000,0.0013793103,0.0016300940,12.90082
0.0014773638,0.0000000000,0.0004006410,0.0014773638,6.32528
0.0023286677,0.0000000000,0.0015524451,0.0023286677,14.87781
0.0014247151,0.0000000000,0.0014247151,0.0014247151,4.10454
0.0007486898,-0.0011979037,-0.0005490392,0.0019489281,14.40122
0.0020468785,-0.0002496193,0.0015476398,0.0022970712,11.53237
0.0007727590,-0.0007976867,0.0005484096,0.0015716994,10.9579
0.0003737386,-0.0006228977,0.0000249159,0.0009972575,32.91865
0.0041848300,0.0000000000,0.0018682277,0.0041848300,38.83224
0.0043457747,0.0000000000,0.0041222777,0.0043457747,24.72633
0.0021759019,-0.0014093910,-0.0005934278,0.0035903531,66.07203
0.0002967432,-0.0015826306,0.0000989144,0.0018823529,26.67355
0.0006928635,-0.0005938830,0.0006928635,0.0012875111,100.85212
0.0038822948,0.0000000000,0.0024727992,0.0038822948,52.52034
0.0049569656,-0.0009864608,0.0027374288,0.0059492952,79.27565
0.0015976404,-0.0003441072,0.0013764287,0.0019424160,91.13315
0.0011043216,-0.0026012908,-0.0026012908,0.0037152769,77.67583
0.0006886714,-0.0014019381,-0.0005656943,0.0020935445,12.61018
0.0020915354,-0.0003198819,0.0010088583,0.0024121889,15.32905
0.0000000000,-0.0018907305,-0.0010313076,0.0018943121,17.3702
0.0007868401,-0.0004917751,0.0006638963,0.0012792443,34.7072
0.0003438790,-0.0020387109,-0.0010807624,0.0023874572,87.24347
0.0023109450,-0.0000737536,0.0012538106,0.0023848745,81.03352
0.0007859704,-0.0008842167,-0.0001228079,0.0016716653,25.1741
0.0031913588,0.0000000000,0.0031913588,0.0031913588,86.77699
0.0022510399,-0.0009297773,0.0000489356,0.0031837774,75.69495
0.0041839980,-0.0005138243,0.0039393198,0.0047002375,182.99116
0.0019976613,-0.0016809589,0.0017053206,0.0036848142,85.53502
0.0000486405,-0.0030400311,-0.0030400311,0.0030980899,30.46185
0.0007805640,-0.0015123427,-0.0008537418,0.0022963795,18.09441
0.0009521252,-0.0009765387,-0.0006347501,0.0019305491,13.74729
0.0008549305,-0.0001465595,0.0007572242,0.0010016368,12.79068
0.0006105304,-0.0013431669,0.0003907395,0.0019563250,13.61001
0.0003173131,-0.0029290439,-0.0017330176,0.0032558937,8.82928
0.0019319655,-0.0001956421,0.0008314788,0.0021280239,24.03016
0.0017347113,0.0000000000,0.0017347113,0.0017347113,7.53723
0.0004389494,-0.0009266711,-0.0008291267,0.0013668872,5.1238
0.0017574692,-0.0001952744,0.0017574692,0.0019531250,7.02805
0.0003411971,-0.0021446676,-0.0015841295,0.0024912075,18.54535
0.0002441883,-0.0012697793,-0.0007814026,0.0015158924,37.80638
0.0025417308,-0.0002199575,0.0015397023,0.0027622959,60.48083
0.0003414634,-0.0018780488,-0.0015121951,0.0022236884,40.58793
0.0026385224,-0.0000977231,0.0011482459,0.0027365129,64.97546
0.0015606711,-0.0019752243,-0.0016825985,0.0035428934,36.05425
0.0002928758,-0.0020745369,-0.0000488126,0.0023723342,13.80577
0.0008056247,-0.0010009277,-0.0004638445,0.0018083625,18.20336
0.0008549096,-0.0067171470,-0.0055691255,0.0076232632,76.58625
0.0011042945,-0.0012515337,-0.0001472393,0.0023587803,24.54615
0.0003681072,-0.0018896169,-0.0008834573,0.0022619984,37.01084
0.0027515047,0.0000000000,0.0021373296,0.0027515047,6.17391
0.0010052469,-0.0014956112,-0.0002697004,0.0025046041,43.39267
0.0011771342,-0.0008338034,0.0004659489,0.0020126157,14.15994
0.0014211158,-0.0002450200,0.0009555779,0.0016665441,26.54641
0.0005630355,-0.0002447980,0.0001958384,0.0008080313,6.60685
0.0002937217,-0.0005140130,-0.0000244768,0.0008081501,10.92779
0.0001713628,-0.0018115499,-0.0010526573,0.0019865113,18.40044
0.0014700838,0.0000000000,0.0013475768,0.0014700838,26.59625
0.0000489368,-0.0008074580,-0.0003425579,0.0008570869,11.52591
0.0000000000,-0.0027660147,-0.0018848065,0.0027736868,58.17186
0.0032611627,0.0000000000,0.0025500821,0.0032611627,67.02336
0.0008318246,-0.0008318246,-0.0001712580,0.0016650343,40.76009
0.0008321707,-0.0024720366,-0.0024720366,0.0033123957,30.09431
0.0000981499,-0.0013250233,-0.0001472248,0.0014250614,12.80964
0.0006379272,-0.0038275634,-0.0019873887,0.0044826482,73.84477
0.0006638637,-0.0007376263,0.0006638637,0.0014025245,13.55018
0.0028269420,0.0000000000,0.0017944936,0.0028269420,15.00124
0.0004662577,-0.0007852761,-0.0003926380,0.0012525173,24.04361
0.0018902200,0.0000000000,0.0014238020,0.0018902200,8.82516
0.0007845060,0.0000000000,0.0006374111,0.0007845060,37.94676
0.0010048035,-0.0001470444,0.0008577590,0.0011520173,31.71651
0.0001224590,-0.0007102621,-0.0003673769,0.0008333129,10.81097
0.0092150087,-0.0005636840,0.0092150087,0.0097842079,99.47223
0.0050511183,-0.0001214211,0.0050511183,0.0051731675,135.91158
0.0044202899,-0.0016425121,0.0027294686,0.0060727765,236.70124
0.0002168936,-0.0049403543,-0.0048439571,0.0051828530,136.06499
0.0005084869,-0.0114772755,-0.0016949563,0.0121249235,256.60531
0.0031490722,-0.0012354053,-0.0010658398,0.0043899008,75.40059
0.0009459820,-0.0024498508,-0.0012613093,0.0034041725,37.97596
0.0007044648,-0.0020405189,0.0005830054,0.0027505964,43.11805
0.0027673261,0.0000000000,0.0021361816,0.0027673261,25.29731
0.0028340964,-0.0002180074,0.0028340964,0.0030527693,26.90607
0.0026811594,-0.0028502415,0.0026811594,0.0055472119,243.23772
0.0025051790,-0.0019752373,-0.0003372356,0.0044892836,62.53092
0.0004577431,-0.0023609907,-0.0013009540,0.0028254045,44.45793
0.0028457735,0.0000000000,0.0020981551,0.0028457735,90.56622
0.0012514440,-0.0008663843,-0.0007460531,0.0021196647,31.3208
0.0120238067,0.0000000000,0.0115659864,0.0120238067,323.91168
0.0025989509,-0.0017644254,0.0006199332,0.0043710887,180.87986
0.0029069767,-0.0012628669,0.0008816241,0.0041751163,101.77636
0.0016183540,-0.0019753439,0.0014755581,0.0036008108,97.24316
0.0046570200,-0.0003088840,0.0037541284,0.0049674383,338.60239
0.0005209443,-0.0046411404,-0.0022021738,0.0051861544,216.4263
0.0009488341,-0.0020162725,-0.0012334844,0.0029710972,49.75143
0.0055062420,-0.0005933450,0.0050315660,0.0061032083,148.07228
0.0003778397,-0.0065177349,-0.0051716809,0.0069408129,75.19689
0.0037521670,-0.0025885203,-0.0017098483,0.0063571429,134.90683
0.0015462569,-0.0044722506,-0.0025453767,0.0060455447,308.60002
0.0022665458,-0.0008111848,0.0022665458,0.0030802292,115.20908
0.0018811315,-0.0018573197,-0.0018573197,0.0037454077,26.56782
0.0025058470,-0.0004295738,0.0024342513,0.0029366823,47.52492
0.0000000000,-0.0057865409,-0.0045958947,0.0058202199,169.59192
0.0000000000,-0.0036098494,-0.0005498446,0.0036229276,256.84618
0.0011006891,-0.0020099541,-0.0020099541,0.0031169080,32.70613
0.0017744952,-0.0022540885,0.0014387799,0.0040376851,32.40621
0.0022262118,-0.0005266308,0.0013883902,0.0027542931,27.74976
0.0016016064,-0.0002390457,0.0003585686,0.0018410922,36.85897
0.0002867589,-0.0027720028,0.0000716897,0.0030672641,111.08774
0.0013372815,-0.0002865603,0.0006447607,0.0016243073,178.03165
0.0018138425,-0.0003102625,0.0012171838,0.0021247642,38.49473
0.0015739018,-0.0005723279,0.0013354319,0.0021474588,61.0808
0.0020249666,-0.0005241090,-0.0003811702,0.0025504124,67.77906
0.0025968457,-0.0005717825,0.0022871301,0.0031704410,69.11455
0.0012366819,-0.0005707763,-0.0000713470,0.0018084904,59.22664
0.0028536777,-0.0021640389,0.0025683099,0.0050285987,331.77777
0.0087028693,-0.0005691250,0.0084183069,0.0092772742,236.68155
0.0043766765,-0.0023059909,0.0043766765,0.0066981132,143.97008
0.0027678090,-0.0020406727,-0.0020406727,0.0048183143,218.25765
0.0043704034,-0.0003994455,0.0014802979,0.0047717550,173.07338
0.0027932961,-0.0006337731,-0.0002112577,0.0034292425,93.51198
0.0003520135,-0.0040833568,-0.0034027973,0.0044535558,76.58807
0.0017660772,-0.0015776956,0.0012009325,0.0033490566,91.58159
0.0019755409,-0.0007996237,-0.0005174036,0.0027773855,48.93952
0.0018589110,-0.0018118500,0.0011294649,0.0036774239,36.58111
0.0014101058,-0.0008225617,0.0009870740,0.0022345055,33.39003
0.0003285459,-0.0030273162,-0.0021824838,0.0033660523,66.63523
0.0038343017,-0.0013173061,0.0038343017,0.0051584030,43.90379
0.0011951631,-0.0016404199,-0.0003983877,0.0028402422,45.93674
0.0029291154,-0.0004452255,0.0029291154,0.0033758440,110.82697
0.0023364486,-0.0021261682,-0.0015420561,0.0044721253,79.93325
0.0002574967,-0.0026217842,-0.0010299867,0.0028868496,93.94701
0.0051781907,-0.0002343073,0.0037020549,0.0054137664,142.74006
0.0003735176,-0.0023578299,-0.0017742086,0.0027378027,41.9622
0.0002807609,-0.0028777988,-0.0012634239,0.0031676756,76.52585
0.0014993206,-0.0004451108,0.0007028065,0.0019452973,79.12564
0.0025983146,-0.0005149813,0.0015215356,0.0031149000,58.4288
0.0055149207,-0.0004206295,0.0053279742,0.0059380479,173.06669
0.0014879914,-0.0019529888,-0.0008369952,0.0034477136,141.0277
0.0009537324,-0.0043266882,-0.0043266882,0.0053033666,147.81912
0.0041369639,-0.0006310623,0.0041369639,0.0047710370,147.70469
0.0001396226,-0.0042352175,-0.0028622624,0.0043934472,118.8248
0.0004197565,-0.0012592696,-0.0006296348,0.0016811432,59.12869
0.0009332711,-0.0035230985,-0.0032197853,0.0044721253,48.22103
0.0023155728,-0.0012630397,-0.0012630397,0.0035831382,61.94022
0.0040052466,-0.0022017145,0.0037944442,0.0062206573,97.84985
0.0014940355,-0.0010738380,0.0014940355,0.0025706340,53.58153
0.0003497156,-0.0058052784,-0.0047794461,0.0061909340,79.53976
0.0031867282,0.0000000000,0.0021791597,0.0031867282,49.88837
0.0007715328,-0.0007247732,-0.0006546339,0.0014973913,23.67993
0.0040487725,-0.0000936132,0.0039317560,0.0041427736,70.52261
0.0008625312,-0.0008858428,-0.0001398699,0.0017499242,24.66866
0.0035665167,-0.0003030374,0.0030536842,0.0038707270,43.61875
0.0012087963,-0.0011855502,0.0000000000,0.0023971885,40.72472
0.0006272651,-0.0016030109,-0.0006737292,0.0022338569,43.63031
0.0004649973,-0.0036269791,-0.0012089930,0.0041068720,82.58715
0.0013972986,-0.0013041453,0.0011877038,0.0027049716,113.05753
0.0023960732,-0.0009305139,0.0010235653,0.0033296854,43.90077
0.0029749454,-0.0009761540,0.0026030772,0.0039549600,112.92142
0.0007184408,-0.0023639018,-0.0014832325,0.0030896462,57.24957
0.0000696266,-0.0038062525,-0.0035973728,0.0038906880,106.68592
0.0009779268,-0.0028406445,-0.0008382230,0.0038294494,77.84348
0.0010493669,-0.0010260476,-0.0009794091,0.0020775462,63.15346
0.0007936508,-0.0021708683,-0.0019607843,0.0029709687,156.31384
0.0023828992,-0.0001168088,0.0008643850,0.0025000000,231.43147
0.0003500257,-0.0040369627,-0.0001633453,0.0044047703,141.4062
0.0010505183,-0.0009571389,0.0000700346,0.0020095806,106.36674
0.0012612108,-0.0013079223,-0.0007473842,0.0025724977,192.30947
0.0012851068,-0.0047432123,-0.0041357073,0.0060570489,140.66969
0.0000000000,-0.0065917568,-0.0022754463,0.0066354964,125.19845
0.0016222698,-0.0017163144,-0.0003291562,0.0033443241,65.26602
0.0032204984,-0.0004466385,0.0020216267,0.0036687754,52.79381
0.0042454379,-0.0005629310,0.0031430314,0.0048110772,103.26232
0.0014029181,-0.0022680509,-0.0004208754,0.0036793138,60.61343
0.0017319665,-0.0003744792,0.0003510743,0.0021072348,88.43486
0.0014038372,0.0000000000,0.0000467946,0.0014038372,63.59101
0.0010062010,-0.0018720019,0.0002340002,0.0028836010,51.85213
0.0008423417,-0.0017314802,-0.0007955449,0.0025782861,36.56674
0.0008429137,-0.0011941277,-0.0010068136,0.0020394768,45.36466
0.0019452973,0.0000000000,0.0013828017,0.0019452973,37.23747
0.0068106818,0.0000000000,0.0068106818,0.0068106818,173.01976
0.0010463170,-0.0019763765,-0.0000465030,0.0030286793,118.47728
0.0006973501,-0.0018131102,-0.0011854951,0.0025150203,91.85173
0.0006284916,-0.0017458101,0.0000698324,0.0023784540,88.93769
0.0013040846,-0.0011177868,0.0005123189,0.0024245815,47.96842
0.0001396811,-0.0043533931,-0.0021184961,0.0045127198,33.29778
0.0012823502,-0.0039169970,-0.0039169970,0.0052197931,59.12057
0.0025752681,-0.0003277614,0.0007959919,0.0029039813,77.36173
0.0042801010,0.0000000000,0.0042801010,0.0042801010,84.27955
0.0005820722,-0.0010710128,0.0005820722,0.0016548574,26.6915
0.0000000000,-0.0018381070,-0.0015821680,0.0018414918,74.80517
0.0026107226,0.0000000000,0.0013519814,0.0026107226,53.23468
0.0003259908,-0.0026079262,-0.0023983607,0.0029415885,92.58485
0.0017271157,-0.0017037763,0.0014703823,0.0034367475,148.18843
0.0023293734,0.0000000000,0.0015606802,0.0023293734,100.63525
0.0045821413,-0.0008373456,0.0003488940,0.0054240287,237.21424
0.0011391375,-0.0015111008,-0.0013483668,0.0026542491,112.49695
0.0021649557,-0.0007682101,0.0002327909,0.0029354207,78.29502
0.0027466772,0.0000000000,0.0027466772,0.0027466772,71.55163
0.0024604243,-0.0005106541,0.0024604243,0.0029725964,192.6293
0.0033802556,0.0000000000,0.0032413410,0.0033802556,103.85893
0.0013856813,-0.0017321016,0.0006235566,0.0031231926,116.72957
0.0012233122,-0.0003462204,0.0009232545,0.0015700762,70.21758
0.0033210332,0.0000000000,0.0027675277,0.0033210332,172.64141
0.0003448831,-0.0046444255,-0.0018853609,0.0050125892,132.83083
0.0019359299,-0.0003687486,0.0005300761,0.0023055287,71.96723
0.0002073159,-0.0029945637,-0.0016585276,0.0032114967,46.74705
0.0000461499,-0.0046842190,-0.0042457946,0.0047526313,112.37804
0.0010195097,-0.0021085314,-0.0021085314,0.0031346507,82.85367
0.0004643603,-0.0047829115,0.0003018342,0.0052724897,77.13558
0.0000000000,-0.0075060420,-0.0075060420,0.0075628088,139.09187
0.0051288056,-0.0015456674,0.0051288056,0.0066848056,270.56311
0.0026095061,-0.0012814539,0.0002795899,0.0038959524,82.63442
0.0005822755,-0.0028647956,-0.0003027833,0.0034569747,36.52927
0.0014209178,-0.0002329373,0.0010482180,0.0016542404,19.67564
0.0001860811,-0.0016979903,-0.0000465203,0.0018872760,36.34659
0.0003256117,-0.0010931249,-0.0003023537,0.0014202892,41.97927
0.0002326447,-0.0014889261,-0.0008142565,0.0017241379,25.10073
0.0002793946,-0.0029802095,-0.0009778813,0.0032693475,33.24998
0.0018406766,0.0000000000,0.0015377805,0.0018406766,33.06549
0.0013957708,-0.0000232628,0.0005350455,0.0014190667,76.93307
0.0021161314,0.0000000000,0.0015580308,0.0021161314,22.66479
0.0014858496,-0.0002785968,0.0011143872,0.0017649381,30.68033
0.0010435267,-0.0002318948,0.0003478422,0.0012757173,33.3292
0.0005331726,-0.0007186240,0.0005331726,0.0012526968,12.73588
0.0012051544,0.0000000000,0.0011588023,0.0012051544,15.32161
0.0004861786,-0.0002083623,0.0004861786,0.0006946857,29.85818
0.0003703704,-0.0051157407,-0.0017129630,0.0055143209,84.51522
0.0018539977,-0.0005330243,0.0010892236,0.0023882950,63.47551
0.0004166956,-0.0017130819,0.0004166956,0.0021334323,29.77433
0.0013189865,-0.0001619808,0.0005090825,0.0014812072,54.03325
0.0001388664,-0.0021755734,-0.0021755734,0.0023194860,35.26936
0.0008809551,-0.0018082763,-0.0018082763,0.0026941032,72.37639
0.0023454009,-0.0014629729,-0.0014629729,0.0038139535,71.38888
0.0026745430,-0.0013488999,0.0020466068,0.0040288775,37.07838
0.0014620901,-0.0001392467,0.0006498178,0.0016015598,19.69336
0.0035715942,0.0000000000,0.0027366761,0.0035715942,47.95965
0.0024979184,0.0000000000,0.0008095106,0.0024979184,49.03824
0.0007859454,-0.0006934813,-0.0006241331,0.0014804534,44.29277
0.0000462577,-0.0034230734,-0.0028679804,0.0034812477,53.68711
0.0003016241,-0.0014617169,-0.0014153132,0.0017659223,32.23697
0.0007899628,-0.0019516729,-0.0019516729,0.0027469969,80.27852
0.0024916170,-0.0011177347,0.0018861773,0.0036133905,30.00817
0.0003950916,-0.0025797155,-0.0022311053,0.0029825011,57.97211
0.0014914243,-0.0000932140,0.0007224087,0.0015847861,115.69373
0.0014913201,-0.0017010369,0.0013748107,0.0031977966,105.042
0.0006284039,-0.0010473398,-0.0010473398,0.0016775005,9.53378
0.0019106203,-0.0006757072,0.0009786104,0.0025880762,12.07446
0.0019782624,-0.0012102311,0.0019782624,0.0031923570,7.96174
0.0008129704,-0.0016956239,-0.0013239803,0.0025128551,28.69698
0.0016748081,-0.0005815306,0.0015119795,0.0022576516,15.8083
0.0014175497,-0.0000232385,0.0010224949,0.0014408217,10.64935
0.0002553152,-0.0026924148,-0.0026924148,0.0029556880,19.68402
0.0000465246,-0.0030938867,-0.0030938867,0.0031501575,43.2864
0.0020536277,-0.0002333668,-0.0000933467,0.0022875283,10.62504
0.0026604434,-0.0017269545,0.0016802800,0.0043949878,179.48657
0.0001630371,-0.0005589845,-0.0000931641,0.0007224255,38.35799
0.0000932249,-0.0030065024,-0.0030065024,0.0031090748,9.02861
0.0021982648,-0.0033441688,0.0021982648,0.0055610306,34.46773
0.0032664489,0.0000000000,0.0012832478,0.0032664489,37.44476
0.0015375655,-0.0005125218,0.0011415259,0.0020511386,16.09873
0.0002791542,-0.0017912392,-0.0011631423,0.0020741086,23.12604
0.0003495281,-0.0012583013,-0.0008388675,0.0016098551,19.15774
0.0015852663,-0.0000466255,0.0013055135,0.0016319679,15.99596
0.0001629499,-0.0016062200,-0.0002560641,0.0017720161,20.48576
0.0036326379,-0.0051695231,0.0008150149,0.0088479004,196.38477
0.0006975284,-0.0052779651,-0.0045571857,0.0060071993,67.03224
0.0042759007,-0.0009346231,0.0042525352,0.0052153983,32.86004
0.0028152629,-0.0007677990,0.0020707306,0.0035858151,596.35783
0.0007198588,-0.0017415939,-0.0004179825,0.0024657471,75.26561
0.0001161575,-0.0015100476,-0.0007434081,0.0016286645,37.50873
0.0000929930,-0.0007904403,-0.0003022272,0.0008841322,14.29764
0.0033250401,0.0000000000,0.0027902434,0.0033250401,54.15923
0.0007654481,-0.0016700687,-0.0016700687,0.0024395911,18.98861
0.0012778810,-0.0007899628,0.0004879182,0.0020694787,41.31173
0.0017419580,-0.0007200093,0.0015096969,0.0024637412,27.84646
0.0023199703,-0.0004871938,0.0022503712,0.0028085324,143.2285
0.0033795514,-0.0015508900,0.0031712229,0.0049380999,94.00729
0.0025843371,-0.0002999677,0.0024689649,0.0028851702,121.6111
0.0041201519,-0.0013120037,0.0031073771,0.0054392920,121.25177
0.0026614661,-0.0005735918,0.0023402547,0.0032369146,101.43518
0.0017163650,-0.0017621347,-0.0005950065,0.0034846401,97.49817
0.0000000000,-0.0023353787,-0.0012592728,0.0023408455,89.79417
0.0004583477,-0.0006875215,0.0000687521,0.0011466575,19.24097
0.0008706012,-0.0032074780,-0.0010309751,0.0040912016,51.1485
0.0002981857,-0.0022019864,-0.0004816845,0.0025056895,32.60097
0.0016520203,-0.0014684625,0.0006424523,0.0031250718,38.89486
0.0006185992,-0.0019932641,-0.0011226430,0.0026170799,49.52585
0.0002752420,-0.0019725675,-0.0006192945,0.0022522523,64.21838
0.0026173803,-0.0004821490,-0.0004821490,0.0031010245,56.8243
0.0007123162,-0.0031709559,0.0005514706,0.0038956249,51.22857
0.0001147974,-0.0025944208,-0.0007806222,0.0027162654,16.38439
0.0024352141,-0.0006892115,0.0018838449,0.0031265805,31.89378
0.0003210936,-0.0010091512,0.0001376115,0.0013315885,28.58987
0.0000000000,-0.0028205187,-0.0024765530,0.0028284965,17.27336
0.0011256346,-0.0008040247,0.0006432198,0.0019312121,7.86006
0.0000000000,-0.0036043895,-0.0020662106,0.0036174282,36.02867
0.0002759445,-0.0015406903,-0.0005748844,0.0018194380,28.50216
0.0008512988,-0.0005291857,0.0003451211,0.0013812155,20.22144
0.0004830918,-0.0009661836,0.0002300437,0.0014506770,8.77526
0.0041860251,-0.0003910023,0.0032890197,0.0045788178,35.93688
0.0005269187,-0.0005956472,-0.0003665521,0.0011232349,25.57258
0.0006184575,-0.0009620450,-0.0002061525,0.0015820245,11.08113
0.0040811647,-0.0005044136,0.0035308953,0.0045878926,25.88616
0.0001827986,-0.0032446760,-0.0011196417,0.0034386319,21.37746
0.0009379575,-0.0010980966,0.0001830161,0.0020382924,52.93204
0.0000457289,-0.0028580574,-0.0018977501,0.0029121093,28.19405
0.0002752420,-0.0041974402,-0.0035322721,0.0044915352,45.28115
0.0011740602,-0.0116945602,-0.0037523884,0.0130208940,181.80521
0.0030098166,-0.0006482682,0.0012502315,0.0036604578,24.87401
0.0015493121,-0.0008787143,-0.0000462481,0.0024301618,19.07129
0.0000462214,-0.0097064941,-0.0078345274,0.0098483081,59.19586
0.0037464513,-0.0028156560,0.0035137525,0.0065806361,105.55011
0.0007882778,-0.0020402485,-0.0012751553,0.0028343091,30.73317
0.0016476758,-0.0001160335,0.0012299552,0.0017639140,21.48733
0.0017386466,-0.0005331850,0.0011822797,0.0022730436,27.04864
0.0018992912,-0.0005327280,0.0016676704,0.0024333156,23.38565
0.0010644452,-0.0001157006,0.0001157006,0.0011802823,14.43987
0.0019434098,-0.0006478033,0.0009254332,0.0025928927,14.19882
0.0005547337,-0.0006703033,-0.0002311391,0.0012258587,22.38236
0.0007170117,-0.0037932231,-0.0018966115,0.0045274082,24.24915
0.0000926741,-0.0028033919,-0.0027570548,0.0029042076,19.30585
0.0014402862,-0.0015099775,0.0010685994,0.0029547252,23.53347
0.0000000000,-0.0038524914,-0.0028313491,0.0038673904,14.45912
0.0009078635,-0.0020717911,-0.0016294986,0.0029858406,17.39046
0.0014461653,-0.0074407539,-0.0061578653,0.0089535403,188.02684
0.0059887271,-0.0003522781,0.0043212776,0.0063432398,30.69126
0.0026646098,-0.0015426688,0.0019166491,0.0042137791,29.82691
0.0004897502,-0.0027519298,-0.0008862147,0.0032506256,32.29177
0.0002568053,-0.0023345940,-0.0003501891,0.0025974634,16.94137
0.0014246012,-0.0004904365,0.0012377683,0.0019159774,13.36462
0.0000000000,-0.0034510901,-0.0028214994,0.0034630414,11.95741
0.0023372677,-0.0015425967,0.0020567956,0.0038858588,15.92158
0.0000000000,-0.0017954996,-0.0013757724,0.0017987292,7.38016
0.0006072071,-0.0014946636,0.0006072071,0.0021050170,11.74906
0.0000000000,-0.0032458435,-0.0027788156,0.0032564133,17.19833
0.0056900670,-0.0010537161,0.0039104575,0.0067508966,39.0505
0.0003265078,-0.0020989785,-0.0010961332,0.0024305880,8.27449
0.0030846166,-0.0005374711,0.0027574603,0.0036240355,8.49432
0.0006293266,-0.0004428595,-0.0002097755,0.0010726611,7.52153
0.0000000000,-0.0030304443,-0.0006060889,0.0030396558,15.87552
0.0002331274,-0.0012122625,-0.0003963166,0.0014471442,8.76228
0.0019590923,-0.0013527066,-0.0013060615,0.0033162848,44.66191
0.0000000000,-0.0011205528,-0.0006069661,0.0011218099,12.38792
0.0010978743,-0.0005138986,-0.0000934361,0.0016126017,9.35307
0.0047401111,-0.0002568533,0.0044832578,0.0049982483,29.21708
0.0000929606,-0.0021613331,-0.0006507239,0.0022591764,14.34304
0.0000232618,-0.0009537324,-0.0000697853,0.0009779268,5.73999
0.0012559600,-0.0010001163,0.0004419119,0.0022583349,22.09556
0.0027895948,0.0000000000,0.0027895948,0.0027895948,38.2556
0.0029435624,-0.0005562638,0.0022945880,0.0035017741,27.65713
