Future Percent Change
-0.0018959069
0.0016076337
0.0008808290
-0.0009075587
-0.0029126466
0.0005717999
0.0000259902
-0.0057507319
0.0032308494
0.0027542483
0.0008307804
-0.0008834840
-0.0009102968
0.0024388345
0.0019420995
0.0035350277
-0.0013176933
0.0011355425
0.0003869670
-0.0015761459
0.0009551098
0.0001548587
0.0008767632
-0.0008258704
-0.0020430330
-0.0001034554
-0.0013467316
-0.0010629748
0.0016823688
0.0033534541
-0.0037284449
-0.0005699482
-0.0023630840
0.0023575130
-0.0003109775
0.0015266385
0.0007498190
-0.0029302699
0.0022509702
-0.0001811454
0.0011889684
0.0011875565
-0.0018104229
0.0017040613
-0.0031598850
-0.0024406076
0.0013483030
0.0024055872
0.0032742929
0.0037244426
-0.0041007918
-0.0028710362
0.0041983258
0.0007721014
-0.0010821117
0.0002060740
0.0017999023
0.0010531183
0.0026897559
-0.0016421625
-0.0032176689
0.0003088008
-0.0007210548
-0.0012118087
0.0012874984
-0.0038774719
0.0011876791
-0.0002324260
-0.0015260068
0.0025797797
-0.0011105372
-0.0019407427
-0.0037662338
0.0052707730
0.0026798598
0.0025958005
0.0023333333
-0.0018753051
-0.0032731959
-0.0038290386
-0.0000517464
-0.0028281570
0.0024072061
0.0004915530
-0.0033746074
-0.0084027014
-0.0036254729
0.0011284016
-0.0114396433
-0.0061153096
0.0100457345
-0.0078599595
-0.0089518535
-0.0027225187
-0.0014847610
0.0107093259
0.0043342995
-0.0016513517
-0.0050056213
0.0011229947
0.0025336712
0.0001333333
0.0025534631
-0.0013316998
-0.0036353916
-0.0040796607
-0.0024214378
0.0044463492
0.0079978743
-0.0045107564
0.0051513542
0.0076416337
-0.0020860289
0.0030536763
0.0001579238
-0.0017665981
-0.0049018309
0.0040112950
-0.0026990553
0.0013213181
-0.0014555656
-0.0010066759
0.0005560115
-0.0020428738
-0.0001326717
-0.0047991042
0.0020487441
-0.0006389776
-0.0055955664
-0.0006965841
-0.0026594316
0.0010197510
-0.0002952782
-0.0052891491
-0.0027601137
-0.0110253885
-0.0122123453
0.0054805839
0.0012652657
0.0030985220
-0.0089638954
-0.0045858810
-0.0029268293
0.0009468378
-0.0038578737
0.0028433641
0.0009468906
0.0083404678
-0.0021588110
-0.0015800854
-0.0062201891
0.0013649025
0.0100648008
0.0032158760
0.0017286322
0.0022995428
-0.0042060699
0.0063916963
-0.0019705512
0.0035996728
0.0014160449
0.0038519965
-0.0014669927
-0.0011422977
0.0013851544
-0.0029418975
-0.0024302332
0.0016084621
-0.0016384042
-0.0005190973
-0.0013953107
-0.0021385683
0.0019701738
0.0014754501
-0.0074320791
-0.0020687372
0.0011846709
0.0041428885
0.0029270962
0.0006287933
0.0042738533
-0.0001905903
-0.0018822117
-0.0004366455
0.0033725896
-0.0008711039
0.0016035223
0.0024130358
-0.0003254590
-0.0023379095
-0.0005167818
0.0004078193
0.0001631011
-0.0034368948
0.0008448708
-0.0024588820
0.0004642399
-0.0018055974
-0.0032937172
-0.0013467458
0.0018380840
0.0017527044
0.0019951897
0.0025353725
0.0014699878
0.0002993523
0.0005983464
0.0001359693
-0.0013615445
0.0012782159
-0.0007348338
-0.0006536126
-0.0026486811
0.0004639865
-0.0010655738
0.0026432678
0.0040438582
0.0026256666
-0.0002165967
0.0018376888
0.0001080877
0.0024798512
0.0000269542
0.0034918077
-0.0040453074
0.0004582581
-0.0001617643
-0.0005934878
0.0014815214
-0.0030260456
-0.0012985608
0.0012968767
-0.0003243243
0.0004322455
-0.0013255065
-0.0019786415
0.0022716210
-0.0008390397
-0.0005416091
0.0014872100
0.0004864865
0.0007561845
-0.0027894381
0.0009739996
-0.0011918628
-0.0032066089
-0.0018240227
0.0024983706
0.0013830508
0.0019217236
-0.0019525953
-0.0005969825
-0.0027482245
-0.0040982487
0.0021265574
0.0016059666
0.0005169083
0.0001904037
0.0025232656
-0.0029934416
-0.0027287363
0.0033451183
0.0004349481
-0.0010885539
-0.0015808984
0.0022572136
-0.0011435106
0.0028506271
0.0014368206
0.0023530048
0.0002974179
-0.0001893017
-0.0009745006
-0.0007585198
-0.0014106668
0.0004067576
-0.0025010194
0.0004890906
-0.0037911848
0.0026115343
0.0008697543
-0.0002174859
-0.0016338090
0.0012238571
0.0000543907
-0.0012252900
-0.0015271339
-0.0003000627
-0.0005458664
0.0004910385
-0.0039987949
0.0013402626
0.0012293403
-0.0016966314
0.0044406909
0.0008710327
-0.0005174433
-0.0006267713
-0.0021301000
-0.0018604651
0.0019660313
-0.0008745559
0.0008737917
0.0012817366
-0.0001909334
0.0007631507
0.0014152741
-0.0010898589
-0.0012275964
-0.0004093663
-0.0004641638
-0.0002184778
0.0041068320
-0.0018801602
-0.0001635189
0.0013064424
0.0014133123
0.0030618328
0.0003521222
-0.0017365351
0.0034879948
-0.0006764252
0.0027791269
0.0005123918
-0.0010798845
0.0050231009
0.0035865318
0.0051391293
-0.0011996801
-0.0001066496
-0.0021643287
-0.0000534431
-0.0013110719
0.0011225144
-0.0013649137
-0.0001338330
0.0006152529
0.0023751067
-0.0009349040
0.0027437400
-0.0020553613
0.0027418410
0.0026549142
-0.0004249668
-0.0002125286
0.0020414115
-0.0020189677
-0.0044561853
0.0016782546
-0.0001332126
0.0018880468
-0.0000797830
0.0021759898
-0.0001857897
0.0031748551
-0.0031050955
-0.0030613603
-0.0013061094
-0.0015484009
-0.0006143983
-0.0017393631
0.0011760304
0.0010146321
0.0009070053
-0.0015764021
0.0029570036
-0.0015207705
-0.0008010467
0.0013599275
0.0044597823
-0.0007172648
0.0003717768
0.0017495957
-0.0005569996
0.0056440553
0.0029451983
0.0031456433
0.0045144960
-0.0015419999
0.0029706066
0.0033502143
-0.0038584874
0.0008595989
-0.0031880422
-0.0003398249
0.0003658314
0.0014872410
-0.0005482313
-0.0007838014
-0.0002090574
0.0005223705
-0.0043809024
0.0003933395
-0.0006822535
0.0003410104
-0.0030257584
0.0003419253
0.0019687623
0.0011274844
0.0019626829
0.0016459400
-0.0015700230
0.0012022372
-0.0007323325
0.0008884708
0.0008355091
0.0095425276
0.0017296572
-0.0032634033
-0.0012966805
0.0011656521
0.0005695498
0.0003105670
-0.0023086900
0.0035669975
-0.0007760360
-0.0075846431
0.0015354187
-0.0007813314
0.0000000000
-0.0014606155
0.0012243728
-0.0010170022
0.0003388858
0.0034291949
0.0003116478
-0.0004416961
-0.0031537519
-0.0008347463
-0.0045596289
-0.0042632701
-0.0036449117
0.0031332280
0.0019446050
0.0011549163
-0.0022097122
-0.0031402560
0.0000527746
0.0012649888
-0.0003690912
0.0013953243
-0.0011597259
-0.0001318044
-0.0056199136
-0.0006100796
0.0022495699
0.0010839105
0.0004756368
0.0014248773
-0.0013210738
0.0015827794
-0.0020353678
-0.0012969139
-0.0026537870
-0.0013552656
-0.0027713380
0.0035051382
0.0002123875
0.0001592653
-0.0011161011
-0.0021037495
0.0054821367
0.0029310800
0.0008442826
-0.0000791578
-0.0003959455
0.0020546863
0.0005528789
0.0024424835
-0.0014465690
0.0034597541
-0.0010757767
-0.0008666194
0.0015731928
-0.0023126856
0.0008927399
-0.0006831498
0.0011809784
-0.0014455045
-0.0014739557
0.0050020951
-0.0014687369
0.0021199194
-0.0013103069
-0.0015222698
-0.0014719411
0.0010502823
-0.0023159723
-0.0024800148
-0.0010035653
0.0020557152
0.0011056996
0.0045598679
0.0014915219
0.0028701143
-0.0007833716
-0.0029069006
0.0018820085
-0.0012300445
0.0017503984
-0.0015175698
0.0000000000
-0.0003926290
0.0000261746
0.0013070187
-0.0004445839
-0.0008113696
-0.0025715710
0.0007341951
-0.0004459601
-0.0014448969
0.0006301032
-0.0012617965
-0.0020810284
0.0013679171
0.0007097605
0.0024387686
-0.0005509931
0.0001049401
-0.0021032153
-0.0025038216
-0.0015838657
-0.0031512327
0.0010845413
-0.0014304636
0.0020619647
0.0025050761
-0.0015053082
0.0018452130
0.0016053899
-0.0009219746
-0.0028000845
0.0021614213
-0.0047405916
-0.0035614618
0.0001063010
0.0023860654
0.0008211921
-0.0007688025
0.0015088147
-0.0007947441
0.0013228213
0.0001322646
-0.0001587428
-0.0013246086
0.0004236952
-0.0039346006
-0.0002393235
0.0032865094
0.0021686237
-0.0005556879
0.0011629444
-0.0001586085
0.0011090280
0.0031061623
-0.0010012911
0.0000000000
0.0005793590
-0.0006587962
-0.0015043150
-0.0004488567
-0.0005547777
-0.0008990190
-0.0053966397
-0.0009313217
-0.0004791950
0.0006651059
-0.0003193528
-0.0019999467
0.0028716531
-0.0019447997
0.0000000000
0.0014896787
-0.0017587806
0.0017025805
0.0026267611
0.0008483338
0.0009799248
-0.0003974247
-0.0040702314
-0.0026673780
-0.0053633682
-0.0002682403
0.0011788661
0.0021121300
-0.0019555317
0.0000000000
-0.0036295201
0.0056408063
-0.0005349596
0.0035448706
0.0021807931
-0.0002128056
0.0022559584
-0.0009297877
0.0016178655
0.0003976776
0.0012445056
-0.0008480416
-0.0002385686
-0.0003712445
-0.0008758427
0.0000265400
0.0003714217
0.0050154423
-0.0014274763
-0.0002379693
0.0042389616
0.0000526551
-0.0005004741
0.0004475922
-0.0013445821
-0.0011085304
0.0016600353
0.0023920929
-0.0005260113
0.0020472441
-0.0016826165
-0.0003945188
0.0036947749
0.0002619721
-0.0011014949
-0.0001573812
-0.0009714601
0.0005248380
-0.0011822815
0.0012070956
0.0045712196
0.0028651056
0.0051307300
-0.0028846154
-0.0015616866
-0.0102019352
0.0027270820
0.0011262736
0.0005235739
0.0015682584
0.0004702563
0.0002089591
-0.0002351343
-0.0032501573
0.0016485673
-0.0030183727
-0.0038467619
-0.0065772026
0.0065865739
-0.0027740350
-0.0027551858
0.0032216325
-0.0031523179
-0.0018843388
-0.0025276713
-0.0005590608
0.0033431505
0.0019331603
0.0002118083
-0.0040139291
-0.0021845113
0.0008251704
-0.0016530688
0.0045121563
0.0014312218
0.0008738712
0.0000794365
-0.0011929694
-0.0052767636
0.0018885992
-0.0025868736
-0.0079838710
0.0074176850
0.0012524983
0.0006923917
0.0001331345
-0.0044665543
-0.0026279799
-0.0025540381
0.0000000000
-0.0006456473
0.0027632461
-0.0043379857
-0.0029455479
0.0044122790
0.0040727740
-0.0033875521
0.0037765160
0.0024047454
0.0006141686
-0.0000267037
0.0047572222
0.0001860020
-0.0011172590
0.0037895853
-0.0014330830
0.0001061430
0.0006099501
-0.0021260763
0.0014330450
0.0032008042
-0.0008207138
0.0001852881
-0.0001323662
0.0020079260
-0.0060870259
0.0013802989
0.0018017541
-0.0024169987
0.0022525507
-0.0016723296
0.0020662252
-0.0015122171
0.0034634095
-0.0030230708
0.0014299333
0.0017446471
-0.0016150812
0.0005821492
0.0010573339
0.0019259181
-0.0014796026
0.0013193308
-0.0007657979
-0.0027273209
0.0009787583
-0.0009797172
0.0010580331
0.0004494620
0.0002643195
-0.0015619209
0.0015594851
-0.0014293655
0.0015592790
0.0012142329
0.0037080868
0.0007620749
0.0004727884
-0.0013413640
-0.0036957842
-0.0005018224
0.0009499182
0.0013702240
0.0013683490
0.0023627008
-0.0017356546
0.0001051801
0.0013654745
-0.0041132732
-0.0010822225
-0.0002640264
-0.0000528081
-0.0006340987
-0.0015082557
-0.0005030048
0.0005027519
0.0005289326
-0.0000528961
-0.0003174771
-0.0027590598
-0.0032738016
-0.0004260418
-0.0004528744
-0.0011735211
-0.0008007687
0.0008800704
0.0010922265
0.0011441952
-0.0017859999
-0.0002132992
0.0010121457
0.0000532680
-0.0000266347
-0.0000799105
0.0011174968
0.0006647345
-0.0011979555
-0.0041970754
-0.0010168857
-0.0034640172
-0.0005373455
-0.0002687450
0.0007250853
0.0055016959
-0.0001335541
0.0027436669
0.0014097994
0.0010363245
0.0002390946
-0.0028773912
0.0022860181
0.0047619048
0.0020065477
-0.0007398013
0.0013193308
-0.0017975152
-0.0006612882
0.0017163982
-0.0003433975
-0.0006872671
0.0003435155
0.0014775726
-0.0029639039
-0.0004235942
0.0008200407
-0.0006882495
-0.0006622166
0.0010848570
-0.0014574169
0.0008472333
-0.0016973426
0.0007949968
-0.0011407954
0.0010865532
-0.0041513652
0.0003724197
-0.0007187542
0.0011168134
0.0028107019
-0.0015403001
0.0007960727
0.0023825281
0.0013218771
0.0033725924
0.0016046720
-0.0012642891
-0.0012922963
0.0001582153
0.0004480759
-0.0019013415
-0.0012162234
0.0017683233
0.0019755558
-0.0003952673
0.0050600388
-0.0010760872
0.0000787319
0.0005508197
0.0007600776
-0.0005244664
-0.0010500341
0.0026182123
-0.0002095009
-0.0042340565
-0.0007632382
0.0003420243
-0.0006845168
-0.0008168212
0.0010265589
0.0007627564
0.0004994874
-0.0008156178
0.0006573239
-0.0031916016
-0.0024060707
0.0018737464
0.0023695435
-0.0044959272
0.0004229671
0.0008979980
0.0006334794
0.0025012506
0.0005789017
0.0000526247
0.0002893519
-0.0018447267
-0.0018481360
0.0008177909
0.0038629316
0.0019146537
-0.0004723294
0.0003147871
-0.0016553681
0.0038998089
0.0061906620
-0.0004684206
-0.0030016705
-0.0009405372
0.0012785388
0.0013809995
-0.0016704077
0.0020836589
0.0000520888
-0.0025588804
-0.0027491949
0.0006279928
0.0015414359
0.0031772488
0.0031671859
-0.0010655163
-0.0020572917
-0.0009644710
-0.0017495300
0.0011476265
0.0017184815
0.0022083084
-0.0017437019
-0.0016945176
-0.0020637409
0.0006265664
0.0003392750
0.0011990720
0.0001303169
-0.0003650206
0.0021074541
-0.0025039777
-0.0037701270
0.0000785381
-0.0002880561
0.0001047367
-0.0024937001
-0.0007881049
-0.0014996448
-0.0007372107
0.0008943838
0.0020214218
0.0001837319
-0.0021305697
0.0020212626
-0.0000525031
0.0000787484
-0.0024999342
0.0058860461
-0.0015720799
-0.0002096546
-0.0000262075
-0.0015749272
-0.0035826243
0.0005265791
-0.0004214408
0.0005265236
0.0016295634
0.0002364936
-0.0035600327
-0.0032541404
0.0006609735
0.0014783917
0.0003958410
-0.0001319644
0.0009228984
-0.0010294312
-0.0007396254
0.0051507109
-0.0002365682
0.0006567023
-0.0001576334
-0.0028454749
0.0000790347
-0.0045519505
-0.0020153805
0.0025656624
0.0031376892
-0.0045558087
-0.0004504863
0.0003443709
-0.0034289360
0.0022807436
-0.0001060924
0.0006096591
-0.0013802622
-0.0024213075
-0.0006922811
-0.0029642685
0.0043605424
-0.0009314704
-0.0019198464
-0.0008272844
0.0053089828
-0.0006109060
0.0005840036
0.0033599661
0.0003702528
-0.0003174603
0.0003437971
-0.0000793441
0.0003701354
-0.0001851019
-0.0007409564
0.0003703410
0.0031380201
-0.0024849318
0.0003435427
0.0000528499
0.0004490227
0.0006598918
-0.0017981331
0.0011093795
-0.0020114866
0.0001323171
0.0012422360
0.0024520143
-0.0004220300
-0.0003694126
-0.0029109770
0.0196902483
-0.0011118170
0.0010049188
-0.0012709845
0.0002647183
-0.0015111747
0.0011122587
0.0011374458
0.0011889350
0.0003433522
-0.0002377619
0.0012928078
-0.0019562229
-0.0003966890
0.0014524136
0.0001320202
-0.0008456436
0.0002906055
0.0020037967
-0.0007651917
-0.0001319470
0.0039689841
-0.0011315194
0.0008676219
0.0008143750
0.0012069689
0.0027213732
0.0019847488
0.0002088773
0.0014079366
0.0008596660
-0.0026642288
0.0004177437
-0.0031954740
-0.0000785834
0.0002095118
0.0030807791
0.0015119917
0.0002085071
-0.0002085506
0.0008595317
-0.0030567457
-0.0000261267
0.0019816954
0.0002867421
-0.0012266736
0.0002870114
0.0010946622
-0.0011481056
-0.0012017347
-0.0006273854
-0.0010729333
-0.0000785135
0.0019068516
0.0007308606
0.0030187108
-0.0007031250
0.0003124024
0.0020265004
-0.0046722873
0.0013294406
-0.0022992110
0.0001828583
0.0006526393
0.0010691840
-0.0007045929
0.0008864786
-0.0014360688
-0.0033796175
0.0004451777
0.0014904299
-0.0015713388
-0.0008387503
0.0021968825
0.0045041527
0.0037351179
0.0079512120
0.0057309523
0.0041783439
-0.0018633382
0.0027491409
-0.0022706399
0.0008666837
0.0000509788
0.0015270284
0.0016261815
-0.0035443813
-0.0023514377
0.0013018174
0.0000510491
0.0018343949
0.0023384678
-0.0008395024
-0.0009676352
0.0018807981
-0.0022161088
0.0008144566
0.0008646119
0.0000254291
0.0006353240
-0.0014251540
-0.0011210191
-0.0033487564
0.0017352693
-0.0022763313
0.0013027153
